timestamp,openweather_aqi,co,no2,o3,so2,pm2_5,pm10,nh3
2026-08-26 08:00:00,3,72.43,0.08,46.18,0.28,16.45,54.98,0
2026-08-26 09:00:00,3,72.27,0.07,46.15,0.28,16.71,56.59,0
2026-08-26 10:00:00,3,71.84,0.06,45.49,0.29,17.23,59.98,0
2026-08-26 11:00:00,3,70.91,0.05,44.38,0.31,17.81,63.55,0
2026-08-26 12:00:00,3,70.14,0.05,43.13,0.33,18.35,66.78,0
2026-08-26 13:00:00,3,69.4,0.05,42.0,0.33,18.67,69.19,0
2026-08-26 14:00:00,3,69.01,0.05,41.3,0.34,18.79,70.59,0
2026-08-26 15:00:00,3,69.33,0.05,41.36,0.34,18.72,71.36,0
2026-08-26 16:00:00,3,69.84,0.05,42.11,0.33,18.49,71.57,0
2026-08-26 17:00:00,3,70.24,0.06,42.71,0.34,18.31,71.99,0
2026-08-26 18:00:00,3,70.61,0.07,43.17,0.36,18.18,73.07,0
2026-08-26 19:00:00,3,70.67,0.08,43.45,0.37,17.99,74.19,0
2026-08-26 20:00:00,3,70.7,0.08,43.64,0.38,17.63,74.62,0
2026-08-26 21:00:00,3,70.79,0.08,43.89,0.38,17.08,71.77,0
2026-08-26 22:00:00,3,70.96,0.08,44.16,0.39,16.77,70.2,0
2026-08-26 23:00:00,3,71.24,0.08,44.21,0.39,16.73,70.29,0
2026-08-27 00:00:00,3,71.23,0.08,44.1,0.4,16.76,70.08,0
2026-08-27 01:00:00,3,71.31,0.08,43.94,0.4,16.81,69.76,0
2026-08-27 02:00:00,3,71.43,0.08,43.67,0.4,16.84,68.5,0
2026-08-27 03:00:00,3,71.6,0.08,43.35,0.4,17.02,70.2,0
2026-08-27 04:00:00,3,71.8,0.08,43.14,0.41,17.41,73.18,0
2026-08-27 05:00:00,3,72.05,0.09,43.03,0.42,17.84,76.22,0
2026-08-27 06:00:00,3,72.25,0.09,43.26,0.43,18.27,78.87,0
2026-08-27 07:00:00,3,72.35,0.09,43.65,0.43,18.45,80.3,0
2026-08-27 08:00:00,3,72.22,0.09,44.07,0.43,18.38,81.09,0
2026-08-27 09:00:00,3,71.77,0.09,44.37,0.43,18.05,81.24,0
2026-08-27 10:00:00,3,71.27,0.07,44.62,0.43,17.87,81.71,0
2026-08-27 11:00:00,3,70.81,0.06,44.53,0.43,17.94,82.76,0
2026-08-27 12:00:00,3,70.15,0.06,44.05,0.44,17.98,83.08,0
2026-08-27 13:00:00,3,69.25,0.06,43.24,0.44,17.87,82.12,0
2026-08-27 14:00:00,3,68.35,0.06,42.36,0.45,17.67,80.66,0
2026-08-27 15:00:00,3,67.95,0.06,41.88,0.46,17.53,79.55,0
2026-08-27 16:00:00,3,67.9,0.07,41.53,0.47,17.34,78.53,0
2026-08-27 17:00:00,3,67.94,0.07,41.16,0.49,17.24,78.42,0
2026-08-27 18:00:00,3,68.09,0.09,40.8,0.51,17.39,79.72,0
2026-08-27 19:00:00,3,68.02,0.1,40.25,0.53,17.66,81.4,0
2026-08-27 20:00:00,3,67.77,0.1,39.84,0.55,17.97,82.95,0
2026-08-27 21:00:00,3,67.74,0.1,39.46,0.55,18.12,83.58,0
2026-08-27 22:00:00,3,67.51,0.11,38.93,0.56,18.24,84.13,0
2026-08-27 23:00:00,3,67.04,0.11,38.15,0.58,18.62,85.94,0
2026-08-28 00:00:00,3,66.53,0.11,37.33,0.58,19.02,87.7,0
2026-08-28 01:00:00,3,66.32,0.11,36.85,0.58,19.3,89.22,0
2026-08-28 02:00:00,3,66.42,0.11,36.8,0.57,19.36,89.66,0
2026-08-28 03:00:00,3,66.89,0.11,37.28,0.55,19.18,88.96,0
2026-08-28 04:00:00,3,67.32,0.11,37.89,0.54,19.33,89.82,0
2026-08-28 05:00:00,3,67.29,0.11,38.24,0.54,19.33,89.75,0
2026-08-29 06:00:00,3,65.59,0.11,35.95,0.53,18.01,79.01,0
2026-08-29 07:00:00,3,65.23,0.12,36.62,0.54,17.96,78.64,0
2026-08-29 08:00:00,3,64.88,0.1,37.4,0.54,17.68,76.65,0
2026-08-29 09:00:00,3,64.54,0.09,38.55,0.52,16.77,71.83,0
2026-08-29 10:00:00,3,64.47,0.08,39.72,0.51,15.63,66.39,0
2026-08-29 11:00:00,3,64.52,0.07,40.44,0.5,14.87,64.28,0
2026-08-29 12:00:00,3,64.46,0.06,40.58,0.5,14.76,65.6,0
2026-08-29 13:00:00,3,64.3,0.05,40.22,0.5,14.94,67.45,0
2026-08-29 14:00:00,3,64.27,0.05,39.71,0.5,15.02,68.32,0
2026-08-29 15:00:00,3,64.26,0.05,39.12,0.51,14.95,68.58,0
2026-08-29 16:00:00,3,64.12,0.05,38.5,0.52,14.87,68.26,0
2026-08-29 17:00:00,3,63.87,0.06,37.96,0.52,14.72,66.64,0
2026-08-29 18:00:00,3,63.87,0.08,37.72,0.53,14.45,65.03,0
2026-08-29 19:00:00,3,64.18,0.09,37.76,0.53,14.15,64.41,0
2026-08-29 20:00:00,3,64.77,0.09,37.86,0.53,14.0,64.48,0
2026-08-29 21:00:00,3,65.16,0.09,37.76,0.52,13.94,64.17,0
2026-08-29 22:00:00,3,65.24,0.09,37.26,0.52,13.89,63.95,0
2026-08-29 23:00:00,3,64.94,0.1,36.39,0.53,14.07,64.76,0
2026-08-30 00:00:00,3,64.52,0.1,35.63,0.53,14.36,65.31,0
2026-08-30 01:00:00,3,64.28,0.1,35.03,0.53,14.6,65.37,0
2026-08-30 02:00:00,3,64.25,0.1,34.72,0.53,14.62,64.61,0
2026-08-30 03:00:00,3,64.42,0.1,34.91,0.51,14.5,63.48,0
2026-08-30 04:00:00,3,64.57,0.1,35.4,0.5,14.44,63.04,0
2026-08-30 05:00:00,3,64.67,0.1,35.8,0.5,14.59,63.82,0
2026-08-30 06:00:00,3,64.55,0.1,36.13,0.5,14.95,64.05,0
2026-08-30 07:00:00,3,64.4,0.1,36.58,0.5,15.29,62.96,0
2026-08-30 08:00:00,3,64.29,0.1,37.31,0.5,15.49,62.93,0
2026-08-30 09:00:00,3,64.29,0.09,38.44,0.48,15.33,60.18,0
2026-08-30 10:00:00,3,64.35,0.08,39.65,0.46,15.02,57.19,0
2026-08-30 11:00:00,3,64.41,0.07,40.73,0.45,14.65,55.23,0
2026-08-30 12:00:00,3,64.38,0.06,41.35,0.44,14.47,58.05,0
2026-08-30 13:00:00,3,64.18,0.06,41.14,0.47,14.91,64.2,0
2026-08-30 14:00:00,3,64.05,0.05,40.34,0.48,15.48,69.01,0
2026-08-30 15:00:00,3,64.18,0.05,39.35,0.49,15.72,70.28,0
2026-08-30 16:00:00,3,64.35,0.05,38.36,0.49,15.74,69.82,0
2026-08-30 17:00:00,3,64.54,0.06,37.48,0.5,15.74,69.55,0
2026-08-30 18:00:00,3,64.77,0.07,36.6,0.51,15.83,70.07,0
2026-08-30 19:00:00,3,64.76,0.09,35.63,0.51,15.91,70.53,0
2026-08-30 20:00:00,3,64.68,0.09,34.63,0.52,15.98,71.12,0
2026-08-30 21:00:00,3,64.63,0.1,33.81,0.52,15.88,70.58,0
2026-08-30 22:00:00,3,64.64,0.1,33.15,0.52,15.78,70.84,0
2026-08-30 23:00:00,3,64.66,0.1,32.49,0.52,15.66,70.59,0
2026-08-31 00:00:00,3,64.55,0.11,31.9,0.51,15.51,67.8,0
2026-08-31 01:00:00,3,64.58,0.11,31.46,0.49,15.16,63.85,0
2026-08-31 02:00:00,3,64.68,0.11,31.23,0.47,14.61,59.59,0
2026-08-31 03:00:00,3,64.9,0.11,31.28,0.45,13.88,55.38,0
2026-08-31 04:00:00,3,65.21,0.1,31.58,0.44,13.33,52.71,0
2026-08-31 05:00:00,3,65.33,0.1,31.9,0.43,13.05,51.12,0
2026-08-31 06:00:00,2,65.48,0.1,32.28,0.42,12.92,49.27,0
2026-08-31 07:00:00,2,65.45,0.11,32.8,0.41,12.74,46.93,0
2026-08-31 08:00:00,2,65.4,0.1,33.54,0.4,12.59,45.28,0
2026-08-31 09:00:00,2,65.35,0.09,34.55,0.39,12.5,44.83,0
2026-08-31 10:00:00,2,65.37,0.08,35.64,0.39,12.48,45.58,0
2026-08-31 11:00:00,2,65.4,0.07,36.78,0.39,12.45,46.17,0
2026-08-31 12:00:00,2,65.41,0.06,37.86,0.4,12.7,48.84,0
2026-08-31 13:00:00,3,65.32,0.05,38.8,0.41,12.95,50.83,0
2026-08-31 14:00:00,3,65.05,0.05,39.42,0.41,13.26,52.37,0
2026-08-31 15:00:00,3,64.83,0.05,39.72,0.42,13.82,54.83,0
2026-08-31 16:00:00,3,64.51,0.06,39.89,0.43,14.38,57.33,0
2026-08-31 17:00:00,3,64.37,0.06,40.19,0.44,14.57,58.36,0
2026-08-31 18:00:00,3,64.69,0.08,40.87,0.45,14.5,58.17,0
2026-08-31 19:00:00,3,64.98,0.09,41.46,0.45,14.42,57.79,0
2026-08-31 20:00:00,3,65.24,0.09,41.76,0.44,14.33,57.48,0
2026-08-31 21:00:00,3,65.29,0.09,41.65,0.44,14.13,57.21,0
2026-08-31 22:00:00,3,65.5,0.09,41.53,0.43,13.99,57.64,0
2026-08-31 23:00:00,3,65.58,0.09,41.27,0.42,13.87,57.94,0
2026-09-01 00:00:00,3,65.54,0.09,40.84,0.41,13.75,55.89,0
2026-09-01 01:00:00,3,65.45,0.1,40.29,0.4,13.66,53.84,0
2026-09-01 02:00:00,3,65.4,0.1,39.68,0.38,13.46,52.04,0
2026-09-01 03:00:00,2,65.44,0.1,39.29,0.37,13.07,49.15,0
2026-09-01 04:00:00,2,65.53,0.1,38.85,0.35,12.97,46.39,0
2026-09-01 05:00:00,2,65.64,0.11,38.34,0.35,13.36,45.23,0
2026-09-01 06:00:00,2,65.88,0.11,37.98,0.38,13.91,45.44,0
2026-09-01 07:00:00,2,66.13,0.11,37.58,0.41,14.45,46.36,0
2026-09-01 08:00:00,2,66.35,0.12,37.47,0.43,14.69,47.36,0
2026-09-01 09:00:00,2,66.67,0.11,37.52,0.45,14.66,48.88,0
2026-09-01 10:00:00,3,67.01,0.1,37.71,0.48,14.69,51.0,0
2026-09-01 11:00:00,3,67.25,0.08,37.46,0.5,14.99,53.83,0
2026-09-01 12:00:00,3,67.27,0.07,36.78,0.53,15.34,56.49,0
2026-09-01 13:00:00,3,67.13,0.07,36.05,0.54,15.55,58.23,0
2026-09-01 14:00:00,3,66.92,0.06,35.47,0.54,15.66,58.82,0
2026-09-01 15:00:00,3,66.89,0.06,35.13,0.55,15.87,60.04,0
2026-09-01 16:00:00,3,66.69,0.07,34.85,0.57,16.22,62.13,0
2026-09-01 17:00:00,3,66.55,0.07,34.75,0.59,16.55,63.87,0
2026-09-01 18:00:00,3,66.53,0.09,34.8,0.61,16.76,65.39,0
2026-09-01 19:00:00,3,66.6,0.11,34.85,0.61,16.69,65.6,0
2026-09-01 20:00:00,3,66.78,0.11,34.99,0.61,16.47,65.08,0
2026-09-01 21:00:00,3,66.84,0.11,35.06,0.6,16.14,64.23,0
2026-09-01 22:00:00,3,67.11,0.11,35.23,0.59,15.87,63.74,0
2026-09-01 23:00:00,3,67.43,0.11,35.47,0.58,15.64,63.42,0
2026-09-02 00:00:00,3,67.54,0.11,35.72,0.57,15.35,62.03,0
2026-09-02 01:00:00,3,67.71,0.1,36.01,0.55,15.06,60.03,0
2026-09-02 02:00:00,3,67.88,0.1,36.33,0.53,14.88,58.53,0
2026-09-02 03:00:00,3,67.99,0.1,36.59,0.51,14.72,55.99,0
2026-09-02 04:00:00,3,68.1,0.1,36.88,0.49,14.51,53.53,0
2026-09-02 05:00:00,3,68.15,0.1,37.1,0.47,14.22,51.79,0
2026-09-02 06:00:00,3,68.17,0.1,37.28,0.46,13.85,51.06,0
2026-09-02 07:00:00,2,68.23,0.11,37.49,0.45,13.42,49.49,0
2026-09-02 08:00:00,2,68.27,0.12,37.79,0.42,12.83,45.59,0
2026-09-02 09:00:00,2,68.19,0.11,38.12,0.39,12.22,41.15,0
2026-09-02 10:00:00,2,67.86,0.1,38.06,0.39,12.14,38.3,0
2026-09-02 11:00:00,2,67.61,0.09,38.01,0.39,12.26,36.12,0
2026-09-02 12:00:00,2,67.26,0.08,37.97,0.4,12.5,34.64,0
2026-09-02 13:00:00,2,67.03,0.08,38.01,0.42,12.82,34.54,0
2026-09-02 14:00:00,2,66.97,0.08,38.14,0.44,13.17,35.89,0
2026-09-02 15:00:00,2,67.28,0.07,38.5,0.47,13.47,38.41,0
2026-09-02 16:00:00,2,67.67,0.08,38.98,0.48,13.53,40.82,0
2026-09-02 17:00:00,2,68.18,0.08,39.53,0.48,13.32,42.32,0
2026-09-02 18:00:00,2,68.8,0.09,40.22,0.48,13.1,43.25,0
2026-09-02 19:00:00,2,69.42,0.1,40.75,0.46,12.66,43.07,0
2026-09-02 20:00:00,2,69.81,0.09,41.08,0.45,12.24,42.66,0
2026-09-02 21:00:00,2,69.93,0.09,41.26,0.43,11.76,41.25,0
2026-09-02 22:00:00,2,69.98,0.09,41.26,0.42,11.37,39.92,0
2026-09-02 23:00:00,2,69.76,0.09,41.16,0.41,11.16,39.29,0
2026-09-03 00:00:00,2,69.57,0.09,40.98,0.4,11.01,38.72,0
2026-09-03 01:00:00,2,69.42,0.09,40.89,0.39,10.87,38.07,0
2026-09-03 02:00:00,2,69.3,0.09,40.87,0.38,10.74,36.85,0
2026-09-03 03:00:00,2,69.39,0.08,40.9,0.36,10.57,34.42,0
2026-09-03 04:00:00,2,69.44,0.08,40.94,0.34,10.47,31.61,0
2026-09-03 05:00:00,2,69.66,0.08,40.88,0.32,10.45,29.22,0
2026-09-03 06:00:00,2,69.77,0.08,40.86,0.31,10.45,27.84,0
2026-09-03 07:00:00,2,70.01,0.08,41.0,0.29,10.37,26.5,0
2026-09-03 08:00:00,2,70.21,0.09,41.15,0.28,10.2,25.26,0
2026-09-03 09:00:00,2,70.06,0.08,41.16,0.26,10.08,25.03,0
2026-09-03 10:00:00,2,69.73,0.07,40.98,0.28,10.36,26.8,0
2026-09-03 11:00:00,2,69.23,0.06,40.6,0.3,10.79,29.59,0
2026-09-03 12:00:00,2,68.59,0.06,40.02,0.33,11.26,32.94,0
2026-09-03 13:00:00,2,67.76,0.05,39.41,0.35,11.74,36.38,0
2026-09-03 14:00:00,2,66.85,0.06,38.84,0.37,12.26,39.66,0
2026-09-03 15:00:00,2,66.17,0.06,38.48,0.4,12.76,42.33,0
2026-09-03 16:00:00,2,65.49,0.06,38.03,0.41,13.08,43.68,0
2026-09-03 17:00:00,2,65.04,0.07,37.75,0.43,13.13,43.41,0
2026-09-03 18:00:00,2,65.13,0.09,37.7,0.43,12.77,41.86,0
2026-09-03 19:00:00,2,65.49,0.1,37.55,0.44,12.23,40.27,0
2026-09-03 20:00:00,2,65.91,0.1,37.41,0.44,11.95,39.43,0
2026-09-03 21:00:00,2,66.28,0.1,37.18,0.44,11.91,38.81,0
2026-09-03 22:00:00,2,66.67,0.09,37.2,0.43,11.9,37.93,0
2026-09-03 23:00:00,2,67.07,0.09,37.25,0.42,11.87,36.98,0
2026-09-04 00:00:00,2,67.33,0.09,37.39,0.41,11.75,35.35,0
2026-09-04 01:00:00,2,67.74,0.09,37.65,0.39,11.52,33.07,0
2026-09-04 02:00:00,2,68.19,0.08,37.97,0.37,11.15,30.41,0
2026-09-04 03:00:00,2,68.65,0.08,38.32,0.35,10.71,28.1,0
2026-09-04 04:00:00,2,68.86,0.08,38.55,0.35,10.43,26.68,0
2026-09-04 05:00:00,2,68.82,0.08,38.6,0.35,10.44,26.64,0
2026-09-04 06:00:00,2,68.8,0.08,38.61,0.36,10.61,27.37,0
2026-09-04 07:00:00,2,68.47,0.08,38.58,0.36,10.84,28.5,0
2026-09-04 08:00:00,2,68.34,0.09,38.6,0.37,11.04,30.43,0
2026-09-04 09:00:00,2,68.02,0.08,38.56,0.37,11.24,32.87,0
2026-09-04 10:00:00,2,67.85,0.08,38.34,0.4,11.7,35.53,0
2026-09-04 11:00:00,2,67.47,0.07,37.98,0.41,12.12,36.93,0
2026-09-04 12:00:00,2,66.98,0.06,37.59,0.42,12.54,37.69,0
2026-09-04 13:00:00,2,66.41,0.06,37.1,0.44,13.01,38.73,0
2026-09-04 14:00:00,2,65.76,0.06,36.72,0.46,13.39,40.03,0
2026-09-04 15:00:00,2,65.46,0.06,36.73,0.47,13.38,40.73,0
2026-09-04 16:00:00,2,65.44,0.06,37.25,0.47,12.77,40.14,0
2026-09-04 17:00:00,2,65.88,0.07,38.03,0.48,11.94,39.53,0
2026-09-04 18:00:00,2,66.42,0.08,38.8,0.48,11.31,39.44,0
2026-09-04 19:00:00,2,66.56,0.09,39.16,0.47,11.16,39.7,0
2026-09-04 20:00:00,2,66.34,0.09,39.1,0.47,11.49,41.03,0
2026-09-04 21:00:00,2,66.0,0.09,38.97,0.46,11.89,42.25,0
2026-09-04 22:00:00,2,66.0,0.09,39.14,0.47,12.18,43.25,0
2026-09-04 23:00:00,2,66.11,0.09,39.4,0.48,12.37,43.71,0
2026-09-05 00:00:00,2,65.97,0.09,39.65,0.48,12.24,42.59,0
2026-09-05 01:00:00,2,65.96,0.09,39.97,0.47,11.86,40.28,0
2026-09-05 02:00:00,2,65.98,0.08,40.24,0.46,11.46,38.24,0
2026-09-05 03:00:00,2,66.27,0.08,40.43,0.46,11.15,36.93,0
2026-09-05 04:00:00,2,66.75,0.08,40.61,0.46,10.99,36.68,0
2026-09-05 05:00:00,2,67.12,0.08,40.79,0.47,11.04,37.05,0
2026-09-05 06:00:00,2,67.2,0.08,40.78,0.48,11.3,37.7,0
2026-09-05 07:00:00,2,67.27,0.08,40.67,0.49,11.61,37.59,0
2026-09-05 08:00:00,2,67.35,0.08,40.6,0.49,11.81,36.4,0
2026-09-05 09:00:00,2,67.42,0.07,40.55,0.48,11.79,35.19,0
2026-09-05 10:00:00,2,67.51,0.06,40.5,0.47,11.79,35.17,0
2026-09-05 11:00:00,2,67.47,0.05,40.25,0.48,11.87,36.13,0
2026-09-05 12:00:00,2,67.05,0.05,39.65,0.48,11.95,37.06,0
2026-09-05 13:00:00,2,66.61,0.05,38.9,0.49,11.99,37.83,0
2026-09-05 14:00:00,2,66.38,0.05,38.31,0.49,11.78,38.25,0
2026-09-05 15:00:00,2,66.61,0.05,38.14,0.48,11.31,37.8,0
2026-09-05 16:00:00,2,66.71,0.05,38.12,0.47,10.87,37.28,0
2026-09-05 17:00:00,2,66.4,0.05,38.08,0.48,10.85,38.24,0
2026-09-05 18:00:00,2,65.91,0.07,38.04,0.5,11.03,39.89,0
2026-09-05 19:00:00,2,65.52,0.08,38.07,0.51,11.19,41.41,0
2026-09-05 20:00:00,2,65.26,0.08,38.18,0.53,11.32,42.59,0
2026-09-05 21:00:00,2,65.27,0.08,38.3,0.54,11.29,43.11,0
2026-09-05 22:00:00,2,65.51,0.08,38.42,0.55,11.17,43.05,0
